time,low,high,open,close,volume,sentiment
2024-05-17 07:35:00+00:00,168.26,169.22,168.36,169.15,2040.74089424,0
2024-05-17 07:34:00+00:00,168.19,168.43,168.42,168.25,477.87196493,0
2024-05-17 07:33:00+00:00,168.33,168.66,168.53,168.42,752.0428354,0
2024-05-17 07:32:00+00:00,168.52,168.81,168.73,168.52,440.62996658,0
2024-05-17 07:31:00+00:00,168.62,168.91,168.8,168.76,1849.60414357,0
2024-05-17 07:30:00+00:00,168.74,169.12,169.12,168.76,851.86764726,0
2024-05-17 07:29:00+00:00,168.3,169.26,168.3,169.14,7126.13550923,0
2024-05-17 07:28:00+00:00,167.98,168.38,168.0,168.31,695.49401842,0
2024-05-17 07:27:00+00:00,167.92,168.11,168.11,167.96,582.44057259,0
2024-05-17 07:26:00+00:00,168.03,168.29,168.09,168.07,204.82682102,1
2024-05-17 07:25:00+00:00,167.89,168.2,168.13,168.06,241.47483664,1
2024-05-17 07:24:00+00:00,167.87,168.13,167.9,168.13,224.9196082,1
2024-05-17 07:23:00+00:00,167.89,168.15,168.15,167.9,209.14835915,1
2024-05-17 07:22:00+00:00,167.99,168.3,168.3,168.14,916.7356007,1
2024-05-17 07:21:00+00:00,168.08,168.4,168.34,168.22,397.01693292,1
2024-05-17 07:20:00+00:00,167.78,168.39,167.78,168.35,1282.98407432,1
2024-05-17 07:19:00+00:00,167.77,168.21,168.0,167.78,214.41640456,1
2024-05-17 07:18:00+00:00,167.61,168.08,167.72,168.04,567.4409134,1
2024-05-17 07:17:00+00:00,167.67,168.13,168.12,167.72,883.6682874,1
2024-05-17 07:16:00+00:00,168.08,168.45,168.27,168.12,3144.05390716,0
2024-05-17 07:15:00+00:00,168.21,168.52,168.52,168.31,695.45129655,0
2024-05-17 07:14:00+00:00,168.27,168.58,168.38,168.5,622.13272518,0
2024-05-17 07:13:00+00:00,168.32,168.71,168.62,168.38,618.21568018,0
2024-05-17 07:12:00+00:00,168.14,168.77,168.14,168.71,543.09797977,0
2024-05-17 07:11:00+00:00,167.86,168.28,168.07,168.18,1586.18803629,0
2024-05-17 07:10:00+00:00,168.06,168.36,168.32,168.13,1831.48902945,0
2024-05-17 07:09:00+00:00,168.25,168.45,168.25,168.32,852.86908964,0
2024-05-17 07:08:00+00:00,168.21,168.47,168.21,168.27,1130.33745936,0
2024-05-17 07:07:00+00:00,167.86,168.3,167.97,168.23,2240.29761884,0
2024-05-17 07:06:00+00:00,167.78,168.1,168.03,168.0,688.98322404,0
2024-05-17 07:05:00+00:00,167.87,168.45,167.91,168.03,4068.31845664,0
2024-05-17 07:04:00+00:00,167.21,168.0,167.28,167.92,2422.47241218,0
2024-05-17 07:03:00+00:00,167.2,167.99,167.43,167.28,3880.40206949,0
2024-05-17 07:02:00+00:00,166.98,167.42,167.12,167.42,988.33787724,0
2024-05-17 07:01:00+00:00,166.82,167.21,167.08,167.18,882.2751126,0
2024-05-17 07:00:00+00:00,166.77,167.12,166.77,167.09,1119.27863189,0
2024-05-17 06:59:00+00:00,166.59,166.86,166.65,166.77,759.00018127,0
2024-05-17 06:58:00+00:00,166.5,166.96,166.9,166.58,162.43857911,0
2024-05-17 06:57:00+00:00,166.78,167.25,167.18,166.91,522.54933979,0
2024-05-17 06:56:00+00:00,166.81,167.42,166.81,167.24,3080.9281023,0
2024-05-17 06:55:00+00:00,166.71,167.29,167.26,166.79,824.11923909,0
2024-05-17 06:54:00+00:00,166.51,167.24,166.82,167.24,2648.20514239,0
2024-05-17 06:53:00+00:00,165.0,167.45,165.0,166.82,13067.31435383,0
2024-05-17 06:52:00+00:00,164.46,165.0,164.66,164.99,7375.18590792,0
2024-05-17 06:51:00+00:00,164.65,164.86,164.74,164.73,571.8173711,0
2024-05-17 06:50:00+00:00,164.59,164.86,164.59,164.73,1487.549404,0
2024-05-17 06:49:00+00:00,164.52,164.6,164.55,164.59,332.05559518,0
2024-05-17 06:48:00+00:00,164.27,164.61,164.27,164.55,1031.45296361,0
2024-05-17 06:47:00+00:00,164.12,164.31,164.13,164.3,431.104559,0
2024-05-17 06:46:00+00:00,163.78,164.18,163.85,164.17,164.57235841,0
2024-05-17 06:45:00+00:00,163.79,163.95,163.88,163.84,278.18777008,0
2024-05-17 06:44:00+00:00,163.75,163.99,163.99,163.89,83.24412069,0
2024-05-17 06:43:00+00:00,163.95,164.13,163.99,163.95,411.65431941,0
2024-05-17 06:42:00+00:00,163.8,164.0,163.8,163.99,758.68228118,0
2024-05-17 06:41:00+00:00,163.62,163.83,163.74,163.8,488.49641143,0
2024-05-17 06:40:00+00:00,163.72,163.8,163.78,163.75,26.20485507,0
2024-05-17 06:39:00+00:00,163.69,163.87,163.84,163.84,158.02082362,0
2024-05-17 06:38:00+00:00,163.67,163.85,163.76,163.84,248.47338994,0
2024-05-17 06:37:00+00:00,163.58,163.87,163.58,163.75,873.47140355,0
2024-05-17 06:36:00+00:00,163.44,163.58,163.51,163.55,144.93991116,0
2024-05-17 06:35:00+00:00,163.54,163.65,163.55,163.54,133.7935183,0
2024-05-17 06:34:00+00:00,163.48,163.61,163.48,163.6,267.06947622,0
2024-05-17 06:33:00+00:00,163.23,163.5,163.23,163.44,643.8988003,0
2024-05-17 06:32:00+00:00,163.2,163.31,163.3,163.22,187.99854517,0
2024-05-17 06:31:00+00:00,163.2,163.44,163.44,163.3,24.81933222,0
2024-05-17 06:30:00+00:00,163.25,163.74,163.48,163.45,1007.36426222,0
2024-05-17 06:29:00+00:00,163.11,163.48,163.2,163.48,101.12332306,0
2024-05-17 06:28:00+00:00,163.19,163.28,163.28,163.2,17.0677159,0
2024-05-17 06:27:00+00:00,163.14,163.39,163.14,163.33,360.04212071,0
2024-05-17 06:26:00+00:00,162.79,163.17,162.79,163.14,336.89336477,0
2024-05-17 06:25:00+00:00,162.68,162.81,162.71,162.78,506.60129662,0
2024-05-17 06:24:00+00:00,162.54,162.92,162.78,162.76,969.71326474,0
2024-05-17 06:23:00+00:00,162.63,163.04,163.04,162.76,340.88619423,0
2024-05-17 06:22:00+00:00,163.08,163.39,163.37,163.08,106.8737929,0
2024-05-17 06:21:00+00:00,163.21,163.37,163.21,163.36,70.92030239,0
2024-05-17 06:20:00+00:00,162.82,163.2,162.83,163.2,165.02275397,0
2024-05-17 06:19:00+00:00,162.63,162.84,162.7,162.83,256.16024424,0
2024-05-17 06:18:00+00:00,162.66,162.86,162.86,162.69,380.50667905,0
2024-05-17 06:17:00+00:00,162.82,162.87,162.87,162.86,72.20739271,0
2024-05-17 06:16:00+00:00,162.88,162.99,162.92,162.93,535.14732511,0
2024-05-17 06:15:00+00:00,162.88,162.97,162.94,162.94,182.29062569,0
2024-05-17 06:14:00+00:00,162.86,162.97,162.97,162.88,265.02877104,0
2024-05-17 06:13:00+00:00,162.93,163.01,162.94,162.98,174.52381413,0
2024-05-17 06:12:00+00:00,162.83,163.02,162.87,162.95,248.92824598,0
2024-05-17 06:11:00+00:00,162.86,163.04,163.0,162.87,166.01336105,0
2024-05-17 06:10:00+00:00,162.89,163.12,162.93,163.0,155.7360593,0
2024-05-17 06:09:00+00:00,162.94,163.07,163.07,162.94,196.39452207,0
2024-05-17 06:08:00+00:00,162.94,163.18,162.94,163.08,202.02784391,0
2024-05-17 06:07:00+00:00,162.94,163.09,163.09,162.94,182.19405681,0
2024-05-17 06:06:00+00:00,163.05,163.15,163.09,163.11,180.52632355,0
2024-05-17 06:05:00+00:00,163.05,163.17,163.14,163.07,156.89754731,1
2024-05-17 06:04:00+00:00,163.14,163.27,163.27,163.14,18.65098285,1
2024-05-17 06:03:00+00:00,163.08,163.37,163.37,163.28,205.37500116,1
2024-05-17 06:02:00+00:00,163.37,163.55,163.52,163.37,573.79535312,1
2024-05-17 06:01:00+00:00,163.49,163.57,163.49,163.52,318.97976054,1
2024-05-17 06:00:00+00:00,163.43,163.58,163.54,163.5,185.27052615,1
2024-05-17 05:59:00+00:00,163.45,163.58,163.5,163.51,579.93219667,1
2024-05-17 05:58:00+00:00,163.42,163.63,163.61,163.47,310.20826574,1
2024-05-17 05:57:00+00:00,163.34,163.62,163.34,163.59,748.44716932,0
2024-05-17 05:56:00+00:00,163.27,163.46,163.35,163.32,266.78380441,0
2024-05-17 05:55:00+00:00,163.33,163.67,163.67,163.33,103.77679566,0
2024-05-17 05:54:00+00:00,163.51,163.78,163.63,163.73,152.97489588,0
2024-05-17 05:53:00+00:00,163.45,163.69,163.61,163.62,260.62643915,0
2024-05-17 05:52:00+00:00,163.42,163.69,163.42,163.66,291.05056097,0
2024-05-17 05:51:00+00:00,163.14,163.49,163.19,163.48,97.22302794,0
2024-05-17 05:50:00+00:00,163.05,163.26,163.08,163.2,146.48186177,0
2024-05-17 05:49:00+00:00,163.0,163.15,163.0,163.04,59.61424022,0
2024-05-17 05:48:00+00:00,162.91,163.11,163.02,162.98,179.02559443,0
2024-05-17 05:47:00+00:00,163.04,163.3,163.27,163.05,720.37206319,0
2024-05-17 05:46:00+00:00,163.13,163.59,163.5,163.3,1484.63324995,0
2024-05-17 05:45:00+00:00,163.5,163.9,163.65,163.51,3025.43667951,0
2024-05-17 05:44:00+00:00,163.18,163.69,163.21,163.65,357.21890159,0
2024-05-17 05:43:00+00:00,162.97,163.21,163.18,163.21,119.65919251,0
2024-05-17 05:42:00+00:00,162.79,163.26,162.87,163.19,549.3312301,0
2024-05-17 05:41:00+00:00,162.81,162.92,162.81,162.88,154.91013908,0
2024-05-17 05:40:00+00:00,162.7,162.82,162.7,162.81,388.90146493,0
2024-05-17 05:39:00+00:00,162.69,162.78,162.73,162.7,102.76883985,0
2024-05-17 05:38:00+00:00,162.69,162.76,162.72,162.74,140.38533262,0
2024-05-17 05:37:00+00:00,162.62,162.79,162.77,162.72,1675.47101892,0
2024-05-17 05:36:00+00:00,162.77,162.97,162.86,162.79,319.97865494,0
2024-05-17 05:35:00+00:00,162.8,162.95,162.91,162.87,300.72714849,0
2024-05-17 05:34:00+00:00,162.68,162.97,162.68,162.96,261.0472425,0
2024-05-17 05:33:00+00:00,162.66,162.7,162.66,162.69,260.92090938,0
2024-05-17 05:32:00+00:00,162.55,162.71,162.71,162.65,133.09166738,0
2024-05-17 05:31:00+00:00,162.51,162.73,162.51,162.73,506.39598404,0
2024-05-17 05:30:00+00:00,162.17,162.53,162.18,162.53,31.04585921,0
2024-05-17 05:29:00+00:00,162.14,162.33,162.33,162.16,364.42140724,0
2024-05-17 05:28:00+00:00,162.3,162.39,162.39,162.32,99.9964714,0
2024-05-17 05:27:00+00:00,162.25,162.43,162.43,162.37,1565.86960576,0
2024-05-17 05:26:00+00:00,162.4,162.53,162.52,162.45,310.71326476,0
2024-05-17 05:25:00+00:00,162.49,162.71,162.69,162.53,124.99053153,0
2024-05-17 05:24:00+00:00,162.57,162.71,162.57,162.67,361.53597488,0
2024-05-17 05:23:00+00:00,162.51,162.61,162.6,162.57,267.98214888,0
2024-05-17 05:22:00+00:00,162.6,162.8,162.76,162.6,113.09175567,0
2024-05-17 05:21:00+00:00,162.71,162.81,162.8,162.75,465.65914026,0
2024-05-17 05:20:00+00:00,162.67,162.91,162.68,162.82,925.17098783,0
2024-05-17 05:19:00+00:00,162.55,162.69,162.65,162.67,137.42499509,0
2024-05-17 05:18:00+00:00,162.6,162.69,162.61,162.61,165.55031622,0
2024-05-17 05:17:00+00:00,162.39,162.61,162.41,162.61,296.48176077,0
2024-05-17 05:16:00+00:00,162.21,162.43,162.26,162.43,706.3428344,0
2024-05-17 05:15:00+00:00,162.24,162.46,162.46,162.26,332.73001147,0
2024-05-17 05:14:00+00:00,162.32,162.55,162.33,162.47,718.38628587,0
2024-05-17 05:13:00+00:00,162.18,162.36,162.19,162.34,340.8460933,0
2024-05-17 05:12:00+00:00,162.02,162.2,162.02,162.19,178.82696286,0
2024-05-17 05:11:00+00:00,161.99,162.06,162.06,162.01,50.12670783,0
2024-05-17 05:10:00+00:00,162.03,162.26,162.26,162.06,62.70456869,0
2024-05-17 05:09:00+00:00,162.24,162.38,162.29,162.27,80.22498439,0
2024-05-17 05:08:00+00:00,162.27,162.33,162.3,162.28,422.16374365,0
2024-05-17 05:07:00+00:00,161.91,162.26,161.91,162.26,253.13810402,0
2024-05-17 05:06:00+00:00,161.86,162.03,161.86,161.95,77.85859205,0
2024-05-17 05:05:00+00:00,161.83,162.0,162.0,161.85,42.11717747,0
2024-05-17 05:04:00+00:00,161.91,162.13,162.05,161.99,528.78894168,0
2024-05-17 05:03:00+00:00,161.8,162.06,161.8,162.06,288.84115186,0
2024-05-17 05:02:00+00:00,161.64,161.85,161.66,161.8,759.78001809,0
2024-05-17 05:01:00+00:00,161.44,161.71,161.44,161.62,121.2716634,0
2024-05-17 15:00:00+00:00,168.06,168.44,168.36,168.11,2331.78655436,0
2024-05-17 14:59:00+00:00,168.13,168.38,168.13,168.34,950.59743739,0
2024-05-17 14:58:00+00:00,167.89,168.18,168.09,168.11,1057.0493492,0
2024-05-17 14:57:00+00:00,167.99,168.39,168.13,168.08,4314.10619814,0
2024-05-17 14:56:00+00:00,167.78,168.2,167.78,168.13,3559.82853777,1
2024-05-17 14:55:00+00:00,167.57,167.83,167.57,167.77,439.2859257,0
2024-05-17 14:54:00+00:00,167.51,167.63,167.58,167.57,164.11977992,0
2024-05-17 14:53:00+00:00,167.46,167.75,167.46,167.58,686.31233278,0
2024-05-17 14:52:00+00:00,167.27,167.52,167.27,167.46,179.39411226,0
2024-05-17 14:51:00+00:00,167.1,167.3,167.11,167.28,325.81301381,0
2024-05-17 14:50:00+00:00,167.06,167.27,167.23,167.11,258.2723252,0
2024-05-17 14:49:00+00:00,167.11,167.24,167.12,167.24,386.97765529,0
2024-05-17 14:48:00+00:00,167.03,167.26,167.18,167.12,288.03876045,0
2024-05-17 14:47:00+00:00,167.01,167.25,167.08,167.17,521.73303175,0
2024-05-17 14:46:00+00:00,166.98,167.1,167.02,167.06,388.44076722,0
2024-05-17 14:45:00+00:00,167.02,167.32,167.32,167.03,206.05825391,0
2024-05-17 14:44:00+00:00,167.26,167.42,167.28,167.33,239.03116901,1
2024-05-17 14:43:00+00:00,167.26,167.51,167.42,167.28,187.93254648,1
2024-05-17 14:42:00+00:00,167.34,167.52,167.34,167.45,317.2715219,1
2024-05-17 14:41:00+00:00,167.3,167.43,167.33,167.34,913.17923831,1
2024-05-17 14:40:00+00:00,167.27,167.42,167.27,167.32,279.46617944,1
2024-05-17 14:39:00+00:00,167.22,167.37,167.37,167.27,1115.1661898,1
2024-05-17 14:38:00+00:00,167.36,167.53,167.52,167.4,295.53642744,1
2024-05-17 14:37:00+00:00,167.48,167.66,167.57,167.52,283.23850826,1
2024-05-17 14:36:00+00:00,167.55,167.68,167.65,167.57,350.73789856,1
2024-05-17 14:35:00+00:00,167.56,167.97,167.97,167.65,1551.73635379,1
2024-05-17 14:34:00+00:00,167.83,168.0,167.86,167.95,371.2487622,0
2024-05-17 14:33:00+00:00,167.71,168.0,167.89,167.86,2253.64393997,0
2024-05-17 14:32:00+00:00,167.77,168.0,167.91,167.9,659.94449005,0
2024-05-17 14:31:00+00:00,167.5,167.91,167.63,167.91,352.4727868,0
2024-05-17 14:30:00+00:00,167.53,167.99,167.86,167.59,1010.66920983,0
2024-05-17 14:29:00+00:00,167.76,167.96,167.95,167.86,639.28628921,0
2024-05-17 14:28:00+00:00,167.78,167.97,167.87,167.97,380.68746303,0
2024-05-17 14:27:00+00:00,167.71,167.94,167.78,167.86,814.69088032,0
2024-05-17 14:26:00+00:00,167.35,167.83,167.35,167.81,569.09295847,0
2024-05-17 14:25:00+00:00,167.09,167.38,167.36,167.36,338.78995916,0
2024-05-17 14:24:00+00:00,167.3,167.4,167.31,167.33,761.83027587,0
2024-05-17 14:23:00+00:00,167.17,167.35,167.18,167.31,397.23293664,0
2024-05-17 14:22:00+00:00,167.06,167.17,167.06,167.17,211.31626412,0
2024-05-17 14:21:00+00:00,167.01,167.22,167.01,167.06,124.52008554,0
2024-05-17 14:20:00+00:00,166.76,167.05,166.96,167.0,335.97620867,0
2024-05-17 14:19:00+00:00,166.92,167.26,167.19,166.93,415.92127581,0
2024-05-17 14:18:00+00:00,166.99,167.23,166.99,167.19,243.9357406,0
2024-05-17 14:17:00+00:00,166.97,167.06,167.05,166.99,341.4854455,0
2024-05-17 14:16:00+00:00,166.99,167.09,167.09,167.06,131.75554658,0
2024-05-17 14:15:00+00:00,166.75,167.13,166.99,167.12,555.72270539,0
2024-05-17 14:14:00+00:00,166.88,167.08,167.07,167.0,264.59353916,0
2024-05-17 14:13:00+00:00,166.98,167.18,167.13,167.06,1298.88658984,0
2024-05-17 14:12:00+00:00,167.01,167.17,167.13,167.13,297.61648923,0
2024-05-17 14:11:00+00:00,167.0,167.23,167.05,167.13,511.60359051,0
2024-05-17 14:10:00+00:00,167.04,167.37,167.31,167.05,589.02069868,0
2024-05-17 14:09:00+00:00,167.05,167.33,167.15,167.32,402.01312939,0
2024-05-17 14:08:00+00:00,166.95,167.17,167.02,167.17,732.23456138,0
2024-05-17 14:07:00+00:00,166.79,167.03,166.87,167.03,1068.19744538,0
2024-05-17 14:06:00+00:00,166.84,167.09,167.0,166.87,1451.83937578,0
2024-05-17 14:05:00+00:00,166.9,167.04,167.03,167.0,2669.66473333,0
2024-05-17 14:04:00+00:00,166.91,167.05,167.0,167.03,2239.21416016,0
2024-05-17 14:03:00+00:00,166.86,167.08,166.86,167.0,1209.22330037,0
2024-05-17 14:02:00+00:00,166.73,166.89,166.74,166.84,1093.31902516,0
2024-05-17 14:01:00+00:00,166.56,166.75,166.56,166.74,179.68576296,0
2024-05-17 14:00:00+00:00,166.45,166.75,166.46,166.55,2264.91374748,0
2024-05-17 13:59:00+00:00,166.45,166.51,166.51,166.46,332.86509976,0
2024-05-17 13:58:00+00:00,166.2,166.51,166.25,166.5,283.53194429,0
2024-05-17 13:57:00+00:00,166.14,166.56,166.51,166.25,3263.95744213,0
2024-05-17 13:56:00+00:00,166.51,166.81,166.61,166.51,1159.08086374,0
2024-05-17 13:55:00+00:00,166.59,166.72,166.7,166.59,365.31977919,0
2024-05-17 13:54:00+00:00,166.66,166.83,166.7,166.7,138.66010872,0
2024-05-17 13:53:00+00:00,166.62,166.75,166.75,166.71,148.91272365,0
2024-05-17 13:52:00+00:00,166.61,166.86,166.62,166.76,228.47836887,0
2024-05-17 13:51:00+00:00,166.59,166.82,166.81,166.62,320.81613574,0
2024-05-17 13:50:00+00:00,166.79,166.95,166.87,166.8,132.22602005,0
2024-05-17 13:49:00+00:00,166.84,167.0,167.0,166.93,339.75622963,0
2024-05-17 13:48:00+00:00,166.96,167.23,167.02,166.98,166.08511975,0
2024-05-17 13:47:00+00:00,166.88,167.2,166.91,167.01,1508.52756813,0
2024-05-17 13:46:00+00:00,166.47,166.94,166.57,166.94,907.74354609,0
2024-05-17 13:45:00+00:00,166.39,166.8,166.69,166.57,658.90406692,0
2024-05-17 13:44:00+00:00,166.25,166.74,166.34,166.73,1622.16291233,0
2024-05-17 13:43:00+00:00,166.33,166.89,166.86,166.4,3287.46509592,0
2024-05-17 13:42:00+00:00,166.81,167.02,166.91,166.81,397.79141017,0
2024-05-17 13:41:00+00:00,166.92,167.34,167.3,166.94,2203.55863752,0
2024-05-17 13:40:00+00:00,167.18,167.47,167.44,167.28,373.08639511,0
2024-05-17 13:39:00+00:00,167.52,167.69,167.66,167.53,806.07646935,0
2024-05-17 13:38:00+00:00,167.7,167.98,167.84,167.72,1133.96535134,0
2024-05-17 13:37:00+00:00,167.34,167.84,167.36,167.82,313.21131027,0
2024-05-17 13:36:00+00:00,167.3,167.8,167.69,167.35,442.34675116,0
2024-05-17 13:35:00+00:00,167.48,167.76,167.48,167.76,176.78634984,0
2024-05-17 13:34:00+00:00,167.43,167.84,167.83,167.58,251.40365209,0
2024-05-17 13:33:00+00:00,167.83,168.07,168.03,167.83,146.29146427,0
2024-05-17 13:32:00+00:00,168.0,168.12,168.01,168.03,175.84871468,0
2024-05-17 13:31:00+00:00,167.81,168.05,167.99,168.02,873.97963499,0
2024-05-17 13:30:00+00:00,167.95,168.38,168.1,167.98,372.39632219,0
2024-05-17 13:29:00+00:00,167.86,168.1,168.04,168.09,296.63462037,0
2024-05-17 13:28:00+00:00,167.83,168.04,167.83,168.04,225.14525159,0
2024-05-17 13:27:00+00:00,167.66,167.86,167.7,167.82,313.39545798,0
2024-05-17 13:26:00+00:00,167.66,167.81,167.67,167.71,262.17996679,0
2024-05-17 13:25:00+00:00,167.67,168.02,168.02,167.67,263.76858446,0
2024-05-17 13:24:00+00:00,167.97,168.2,168.13,168.01,411.45030186,0
2024-05-17 13:23:00+00:00,168.04,168.29,168.29,168.11,973.73426466,0
2024-05-17 13:22:00+00:00,168.16,168.34,168.16,168.27,3397.95915787,0
2024-05-17 13:21:00+00:00,168.09,168.21,168.09,168.15,220.89516578,0
2024-05-17 13:20:00+00:00,167.89,168.09,167.91,168.06,487.32921371,0
2024-05-17 13:19:00+00:00,167.68,167.94,167.68,167.94,417.87361738,0
2024-05-17 13:18:00+00:00,167.64,167.75,167.73,167.65,226.91190744,0
2024-05-17 13:17:00+00:00,167.69,167.87,167.84,167.72,848.97723248,0
2024-05-17 13:16:00+00:00,167.75,167.89,167.82,167.78,553.43534341,0
2024-05-17 13:15:00+00:00,167.75,167.94,167.78,167.81,340.38127695,0
2024-05-17 13:14:00+00:00,167.79,167.98,167.98,167.79,201.30230529,1
2024-05-17 13:13:00+00:00,167.78,168.0,167.78,168.0,493.62332778,1
2024-05-17 13:12:00+00:00,167.82,167.94,167.91,167.82,380.90175124,1
2024-05-17 13:11:00+00:00,167.75,168.0,167.77,167.91,677.52796558,1
2024-05-17 13:10:00+00:00,167.59,167.83,167.63,167.76,167.55761397,1
2024-05-17 13:09:00+00:00,167.42,167.65,167.53,167.62,708.38999078,1
2024-05-17 13:08:00+00:00,167.5,167.64,167.64,167.56,362.45111075,1
2024-05-17 13:07:00+00:00,167.61,167.74,167.62,167.64,383.31285128,1
2024-05-17 13:06:00+00:00,167.49,167.66,167.49,167.62,237.42228527,1
2024-05-17 13:05:00+00:00,167.37,167.67,167.45,167.53,284.47901892,1
2024-05-17 13:04:00+00:00,167.37,167.62,167.48,167.51,682.32303323,0
2024-05-17 13:03:00+00:00,167.5,167.92,167.85,167.5,297.92616531,0
2024-05-17 13:02:00+00:00,167.59,167.91,167.59,167.87,384.609014,0
2024-05-17 13:01:00+00:00,167.57,167.99,167.91,167.61,251.15950478,0
2024-05-17 13:00:00+00:00,167.84,168.05,168.01,167.88,554.10110231,0
2024-05-17 12:59:00+00:00,168.0,168.16,168.13,168.02,227.77684458,0
2024-05-17 12:58:00+00:00,168.1,168.25,168.14,168.12,484.98067355,0
2024-05-17 12:57:00+00:00,168.16,168.35,168.25,168.16,586.99688321,0
2024-05-17 12:56:00+00:00,168.17,168.35,168.17,168.25,506.88969645,0
2024-05-17 12:55:00+00:00,168.1,168.48,168.48,168.18,764.18860252,0
2024-05-17 12:54:00+00:00,168.43,168.61,168.55,168.5,355.61621767,0
2024-05-17 12:53:00+00:00,168.33,168.65,168.4,168.55,1088.16202844,0
2024-05-17 12:52:00+00:00,168.37,168.78,168.47,168.37,744.0294287,0
2024-05-17 12:51:00+00:00,168.39,168.57,168.46,168.5,198.44359257,0
2024-05-17 12:50:00+00:00,168.48,168.84,168.76,168.52,715.22692033,0
2024-05-17 12:49:00+00:00,168.51,168.79,168.56,168.79,432.00592841,0
2024-05-17 12:48:00+00:00,168.43,168.64,168.57,168.54,132.94536361,0
2024-05-17 12:47:00+00:00,168.43,168.68,168.61,168.58,329.07888475,0
2024-05-17 12:46:00+00:00,168.45,168.75,168.75,168.6,1086.84059602,0
2024-05-17 12:45:00+00:00,168.15,168.77,168.21,168.76,939.72265727,0
2024-05-17 12:44:00+00:00,168.12,168.39,168.18,168.24,455.99579101,0
2024-05-17 12:43:00+00:00,167.92,168.12,168.1,168.11,578.15459367,0
2024-05-17 12:42:00+00:00,167.99,168.19,167.99,168.08,405.53349921,0
2024-05-17 12:41:00+00:00,167.74,168.0,167.79,167.98,232.29821668,0
2024-05-17 12:40:00+00:00,167.73,168.0,167.98,167.77,444.74486334,0
2024-05-17 12:39:00+00:00,167.89,168.0,167.99,168.0,263.55153626,0
2024-05-17 12:38:00+00:00,167.94,168.01,167.97,168.01,95.33296036,0
2024-05-17 12:37:00+00:00,167.8,168.19,167.86,168.0,1966.43182715,0
2024-05-17 12:36:00+00:00,167.82,168.16,168.13,167.84,275.51584952,0
2024-05-17 12:35:00+00:00,167.99,168.27,168.22,168.18,813.60989776,0
2024-05-17 12:34:00+00:00,167.93,168.25,167.96,168.19,536.09582573,0
2024-05-17 12:33:00+00:00,167.78,168.04,167.82,167.97,1123.20271497,0
2024-05-17 12:32:00+00:00,167.64,167.85,167.66,167.82,444.62476091,0
2024-05-17 12:31:00+00:00,167.59,167.69,167.61,167.66,412.06130671,0
2024-05-17 12:30:00+00:00,167.29,167.61,167.29,167.6,696.33142769,0
2024-05-17 12:29:00+00:00,167.19,167.32,167.32,167.29,138.83498145,0
2024-05-17 12:28:00+00:00,167.26,167.43,167.29,167.34,289.54488179,0
2024-05-17 12:27:00+00:00,167.03,167.33,167.06,167.31,179.5707705,-1
2024-05-17 12:26:00+00:00,167.01,167.16,167.08,167.05,665.20431547,-1
2024-05-17 12:25:00+00:00,166.89,167.09,167.07,166.97,205.56569451,-1
2024-05-17 12:24:00+00:00,167.04,167.28,167.12,167.04,662.46421987,-1
2024-05-17 12:23:00+00:00,166.91,167.15,166.98,167.15,449.76150737,0
2024-05-17 12:22:00+00:00,166.7,166.98,166.76,166.98,483.83431145,0
2024-05-17 12:21:00+00:00,166.58,166.69,166.64,166.69,52.79472454,0
2024-05-17 12:20:00+00:00,166.57,166.84,166.79,166.62,237.48557941,0
2024-05-17 12:19:00+00:00,166.6,166.97,166.67,166.79,1036.75226283,0
2024-05-17 12:18:00+00:00,166.4,166.67,166.4,166.67,456.22492866,0
2024-05-17 12:17:00+00:00,166.04,166.45,166.04,166.37,443.4835562,0
2024-05-17 12:16:00+00:00,165.86,166.5,166.37,166.04,1614.37007643,0
2024-05-17 12:15:00+00:00,166.33,166.76,166.69,166.37,2680.77851894,0
2024-05-17 12:14:00+00:00,166.64,166.85,166.76,166.7,929.4395146,0
2024-05-17 12:13:00+00:00,166.73,166.89,166.81,166.77,1164.72355479,0
2024-05-17 12:12:00+00:00,166.81,167.04,167.04,166.81,234.15260305,0
2024-05-17 12:11:00+00:00,166.94,167.14,166.98,167.06,1428.06415782,0
2024-05-17 12:10:00+00:00,166.93,167.26,167.22,167.0,1024.35113081,0
2024-05-17 12:09:00+00:00,167.22,167.3,167.27,167.24,172.18819078,0
2024-05-17 12:08:00+00:00,167.2,167.34,167.33,167.27,132.68726924,0
2024-05-17 12:07:00+00:00,167.31,167.5,167.31,167.34,544.92297242,0
2024-05-17 12:06:00+00:00,167.11,167.38,167.22,167.34,318.06299903,0
2024-05-17 12:05:00+00:00,167.13,167.53,167.53,167.18,451.49351166,0
2024-05-17 12:04:00+00:00,167.45,167.71,167.48,167.52,287.92109477,0
2024-05-17 12:03:00+00:00,167.45,167.73,167.64,167.45,389.65872367,0
2024-05-17 12:02:00+00:00,167.62,167.7,167.7,167.64,42.89368609,0
2024-05-17 12:01:00+00:00,167.6,167.74,167.66,167.71,125.69599971,0
2024-05-17 12:00:00+00:00,167.47,167.76,167.48,167.75,108.90557081,0
2024-05-17 11:59:00+00:00,167.23,167.68,167.47,167.46,1210.14163623,0
2024-05-17 11:58:00+00:00,167.46,167.59,167.52,167.49,246.8456884,0
2024-05-17 11:57:00+00:00,167.51,167.82,167.82,167.51,788.67896725,0
