time,low,high,open,close,volume
2024-05-17 04:28:00,65532.1,65558.12,65551.02,65532.11,1.05495777
2024-05-17 04:27:00,65549.25,65564.32,65564.32,65551.02,1.12948422
2024-05-17 04:26:00,65560.47,65579.13,65568.52,65564.32,1.91260749
2024-05-17 04:25:00,65561.59,65599.87,65587.94,65564.16,3.21967532
2024-05-17 04:24:00,65584.32,65604.78,65604.78,65587.94,1.68151396
2024-05-17 04:23:00,65604.67,65609.36,65609.36,65604.77,0.63967268
2024-05-17 04:22:00,65581.0,65612.71,65581.01,65609.36,1.910113
2024-05-17 04:21:00,65581.0,65588.27,65588.27,65581.01,0.97478955
2024-05-17 04:20:00,65581.01,65599.86,65582.44,65590.31,2.19332192
2024-05-17 04:19:00,65519.66,65582.44,65548.83,65582.44,7.66044507
2024-05-17 04:18:00,65548.83,65569.99,65569.99,65548.84,1.93790998
2024-05-17 04:17:00,65564.66,65582.44,65569.04,65569.99,1.26869566
2024-05-17 04:16:00,65561.29,65609.74,65609.74,65569.04,1.50688254
2024-05-17 04:15:00,65599.99,65612.23,65599.99,65609.74,1.24582349
2024-05-17 04:14:00,65563.77,65600.0,65568.24,65600.0,3.21323722
2024-05-17 04:13:00,65563.73,65591.68,65591.68,65568.25,1.92480082
2024-05-17 04:12:00,65576.21,65630.53,65627.28,65591.68,3.3513088
2024-05-17 04:11:00,65624.8,65641.35,65641.35,65627.29,0.79625796
2024-05-17 04:10:00,65568.4,65641.36,65568.4,65641.36,10.63181515
2024-05-17 04:09:00,65562.63,65578.86,65575.93,65568.41,0.99308945
2024-05-17 04:08:00,65559.53,65575.94,65564.71,65575.94,0.57227554
2024-05-17 04:07:00,65563.17,65577.76,65571.77,65567.47,1.00874541
2024-05-17 04:06:00,65561.41,65586.81,65586.8,65567.63,2.83596782
2024-05-17 04:05:00,65586.81,65612.87,65600.02,65586.81,0.32757214
2024-05-17 04:04:00,65597.33,65613.67,65613.67,65597.33,0.27715566
2024-05-17 04:03:00,65585.92,65614.88,65585.92,65610.42,1.03382527
2024-05-17 04:02:00,65580.16,65594.89,65592.98,65585.92,0.35186802
2024-05-17 04:01:00,65580.82,65599.35,65584.85,65592.97,1.34321581
2024-05-17 04:00:00,65579.21,65612.18,65594.51,65580.77,1.1874156
2024-05-17 03:59:00,65590.48,65609.34,65596.11,65593.92,1.16620555
2024-05-17 03:58:00,65596.11,65626.82,65626.82,65600.01,1.87378558
2024-05-17 03:57:00,65612.24,65649.07,65634.71,65626.82,6.45241417
2024-05-17 03:56:00,65619.44,65650.09,65648.67,65634.71,7.90499129
2024-05-17 03:55:00,65643.3,65660.33,65655.97,65648.67,1.68030439
2024-05-17 03:54:00,65647.46,65683.5,65679.91,65659.98,5.45233931
2024-05-17 03:53:00,65645.52,65680.51,65645.52,65679.92,1.53868388
2024-05-17 03:52:00,65639.33,65687.75,65681.57,65645.52,1.69003385
2024-05-17 03:51:00,65657.32,65686.31,65676.18,65681.57,1.92693517
2024-05-17 03:50:00,65630.07,65684.25,65630.08,65676.19,4.70009366
2024-05-17 03:49:00,65623.64,65658.13,65640.74,65630.07,0.86105591
2024-05-17 03:48:00,65620.52,65650.22,65650.21,65640.75,1.4336111
2024-05-17 03:47:00,65627.23,65685.44,65685.44,65654.26,3.83911544
2024-05-17 03:46:00,65661.81,65727.15,65665.11,65685.45,5.68324622
2024-05-17 03:45:00,65651.61,65815.43,65808.77,65673.65,18.89260291
2024-05-17 03:44:00,65772.98,65878.8,65772.98,65808.77,57.68140098
2024-05-17 03:43:00,65730.9,65817.91,65791.4,65772.48,40.47028343
2024-05-17 03:42:00,65687.77,65827.33,65729.34,65791.39,56.26009702
2024-05-17 03:41:00,65633.72,65729.34,65642.51,65729.34,19.67973863
2024-05-17 03:40:00,65634.86,65666.65,65653.14,65642.5,7.85435174
2024-05-17 03:39:00,65595.38,65651.67,65595.38,65651.67,5.26636477
2024-05-17 03:38:00,65582.74,65615.77,65582.74,65594.19,2.50105425
2024-05-17 03:37:00,65573.37,65585.62,65585.62,65582.75,1.03590741
2024-05-17 03:36:00,65575.67,65612.53,65599.93,65586.49,2.24660622
2024-05-17 03:35:00,65561.01,65599.94,65595.7,65599.94,2.15613257
2024-05-17 03:34:00,65537.83,65602.86,65537.83,65595.7,3.71019242
2024-05-17 03:33:00,65512.53,65551.02,65543.63,65537.84,3.81790112
2024-05-17 03:32:00,65499.75,65555.67,65514.28,65543.62,1.51121794
2024-05-17 03:31:00,65509.83,65584.53,65584.53,65514.28,4.28770067
2024-05-17 03:30:00,65552.37,65646.06,65639.25,65584.54,9.97886771
2024-05-17 03:29:00,65606.07,65656.51,65620.68,65639.25,8.68780213
2024-05-17 03:28:00,65543.45,65620.69,65544.6,65620.69,3.42036779
2024-05-17 03:27:00,65507.76,65546.59,65507.76,65544.6,2.08501408
2024-05-17 03:26:00,65462.48,65510.4,65465.63,65507.75,6.2201615
2024-05-17 03:25:00,65431.28,65465.64,65431.29,65465.63,3.020939
2024-05-17 03:24:00,65427.4,65454.55,65449.09,65431.29,3.32477204
2024-05-17 03:23:00,65424.28,65451.7,65424.28,65449.08,1.29743104
2024-05-17 03:22:00,65390.2,65426.6,65390.21,65424.28,1.70898485
2024-05-17 03:21:00,65378.26,65396.34,65396.34,65390.2,1.19844645
2024-05-17 03:20:00,65389.88,65405.13,65389.88,65398.37,1.83660074
2024-05-17 03:19:00,65366.46,65421.77,65421.77,65389.89,8.0852962
2024-05-17 03:18:00,65421.38,65431.45,65428.55,65421.78,3.16929462
2024-05-17 03:17:00,65419.57,65441.51,65440.36,65424.65,1.7205612
2024-05-17 03:16:00,65423.95,65441.5,65423.95,65440.36,0.84458845
2024-05-17 03:15:00,65399.55,65423.95,65402.75,65423.94,1.34972778
2024-05-17 03:14:00,65394.16,65406.42,65394.16,65398.14,0.94651496
2024-05-17 03:13:00,65361.66,65404.55,65361.66,65394.17,7.79905515
2024-05-17 03:12:00,65353.17,65362.82,65362.82,65361.66,0.61279819
2024-05-17 03:11:00,65356.33,65376.48,65376.47,65362.81,1.044051
2024-05-17 03:10:00,65372.79,65388.01,65388.01,65376.48,1.48476601
2024-05-17 03:09:00,65385.9,65425.47,65425.47,65388.01,0.68538166
2024-05-17 03:08:00,65418.85,65450.44,65418.85,65425.47,5.67233352
2024-05-17 03:07:00,65409.2,65459.63,65459.63,65420.96,8.19455374
2024-05-17 03:06:00,65421.0,65459.64,65421.01,65459.63,2.11039685
2024-05-17 03:05:00,65370.21,65421.01,65370.21,65421.01,4.1169683
2024-05-17 03:04:00,65365.43,65398.07,65391.18,65370.22,1.70209697
2024-05-17 03:03:00,65379.99,65398.31,65398.31,65391.18,1.70622362
2024-05-17 03:02:00,65394.32,65402.13,65402.13,65398.31,0.69601317
2024-05-17 03:01:00,65377.87,65402.56,65391.78,65402.13,3.74204238
2024-05-17 03:00:00,65377.22,65404.39,65387.52,65391.79,1.55928758
2024-05-17 02:59:00,65387.51,65393.1,65388.63,65387.52,1.05761731
2024-05-17 02:58:00,65387.96,65399.28,65399.28,65388.63,1.51379957
2024-05-17 02:57:00,65384.06,65399.28,65384.06,65399.28,0.6569968
2024-05-17 02:56:00,65372.86,65390.1,65380.2,65388.18,0.60853576
2024-05-17 02:55:00,65356.26,65380.21,65356.26,65380.2,1.69010932
2024-05-17 02:54:00,65356.26,65366.38,65366.37,65356.27,0.77749258
2024-05-17 02:53:00,65362.41,65402.26,65400.96,65364.21,2.58779136
2024-05-17 02:52:00,65401.2,65416.24,65416.24,65402.25,1.04269946
2024-05-17 02:51:00,65404.32,65416.23,65404.32,65416.23,1.58700534
2024-05-17 02:50:00,65383.91,65407.59,65385.33,65404.33,1.23166801
2024-05-17 02:49:00,65380.85,65407.79,65407.79,65385.33,1.40527991
2024-05-17 02:48:00,65407.78,65434.86,65434.86,65407.79,1.15080241
2024-05-17 02:47:00,65416.28,65439.39,65433.72,65436.2,2.03541218
2024-05-17 02:46:00,65409.32,65448.6,65409.32,65433.72,3.77290027
2024-05-17 02:45:00,65391.73,65457.42,65457.42,65409.32,7.29132345
2024-05-17 02:44:00,65422.39,65457.44,65422.4,65457.42,2.17025741
2024-05-17 02:43:00,65405.05,65425.74,65409.79,65422.4,9.91687736
2024-05-17 02:42:00,65370.98,65412.78,65380.34,65409.79,3.10424927
2024-05-17 02:41:00,65332.88,65385.88,65332.89,65383.63,1.260779
2024-05-17 02:40:00,65314.8,65333.97,65324.94,65332.89,2.16637703
2024-05-17 02:39:00,65284.99,65325.5,65284.99,65325.41,2.11598372
2024-05-17 02:38:00,65270.49,65294.03,65294.03,65281.98,3.37036768
2024-05-17 02:37:00,65276.62,65294.03,65276.62,65294.03,1.16275675
2024-05-17 02:36:00,65230.8,65294.11,65237.63,65276.63,4.57109457
2024-05-17 02:35:00,65220.67,65254.26,65254.26,65237.64,3.28237745
2024-05-17 02:34:00,65239.05,65261.31,65239.06,65254.26,1.29535941
2024-05-17 02:33:00,65232.92,65251.73,65251.73,65239.06,0.9222491
2024-05-17 02:32:00,65233.16,65257.18,65253.5,65251.72,1.2125596
2024-05-17 02:31:00,65227.27,65253.5,65231.92,65253.5,1.93489758
2024-05-17 02:30:00,65228.29,65254.27,65250.22,65231.93,3.01635738
2024-05-17 02:29:00,65234.69,65256.85,65256.85,65250.21,2.66476438
2024-05-17 02:28:00,65217.92,65256.85,65217.92,65256.85,2.02949671
2024-05-17 02:27:00,65211.17,65221.15,65221.14,65217.93,1.41579194
2024-05-17 02:26:00,65212.77,65230.0,65229.76,65221.15,1.19679734
2024-05-17 02:25:00,65225.28,65229.77,65225.29,65229.77,1.76004986
2024-05-17 02:24:00,65222.76,65225.91,65222.77,65225.29,0.99732154
2024-05-17 02:23:00,65216.39,65227.91,65216.4,65222.77,1.03799685
2024-05-17 02:22:00,65212.73,65227.35,65212.73,65216.4,1.99061245
2024-05-17 02:21:00,65205.84,65228.91,65222.41,65212.74,1.78690022
2024-05-17 02:20:00,65222.4,65229.97,65229.96,65222.4,0.7136988
2024-05-17 02:19:00,65217.19,65233.8,65222.82,65229.97,3.03029024
2024-05-17 02:18:00,65222.81,65253.32,65253.32,65222.81,2.06376289
2024-05-17 02:17:00,65209.67,65279.6,65209.68,65253.31,5.81269613
2024-05-17 02:16:00,65190.0,65209.68,65202.15,65209.68,2.04306132
2024-05-17 02:15:00,65193.43,65220.0,65201.96,65202.15,1.8419437
2024-05-17 02:14:00,65189.71,65205.77,65189.89,65201.96,2.02590727
2024-05-17 02:13:00,65189.55,65192.33,65192.33,65189.99,0.67709347
2024-05-17 02:12:00,65189.56,65192.33,65189.56,65192.33,0.5996249
2024-05-17 02:11:00,65189.55,65202.25,65201.16,65189.56,0.46333331
2024-05-17 02:10:00,65197.88,65223.38,65209.25,65201.02,5.34181006
2024-05-17 02:09:00,65181.96,65209.26,65197.68,65209.26,1.85420036
2024-05-17 02:08:00,65197.68,65224.29,65212.4,65197.69,2.3518559
2024-05-17 02:07:00,65211.8,65288.35,65288.34,65212.4,2.30686882
2024-05-17 02:06:00,65286.53,65360.07,65357.44,65288.35,7.63705076
2024-05-17 02:05:00,65357.43,65368.14,65368.14,65357.44,1.38007818
2024-05-17 02:04:00,65312.96,65377.64,65312.96,65368.14,1.5334084
2024-05-17 02:03:00,65300.53,65373.48,65373.48,65303.25,3.44487394
2024-05-17 02:02:00,65361.21,65381.94,65365.97,65373.48,2.97721859
2024-05-17 02:01:00,65291.85,65369.86,65347.77,65365.97,3.29332561
2024-05-17 02:00:00,65343.07,65377.12,65346.21,65351.93,5.82269803
2024-05-17 01:59:00,65341.41,65346.21,65346.2,65346.2,1.27677247
2024-05-17 01:58:00,65346.19,65346.21,65346.21,65346.2,0.76748493
2024-05-17 01:57:00,65332.58,65346.21,65332.59,65346.21,1.9452528
2024-05-17 01:56:00,65317.61,65332.59,65317.61,65332.58,5.83906657
2024-05-17 01:55:00,65317.61,65342.83,65335.37,65317.62,3.14679795
2024-05-17 01:54:00,65330.0,65374.55,65374.55,65335.37,0.84969534
2024-05-17 01:53:00,65357.18,65380.82,65357.18,65374.56,0.74272525
2024-05-17 01:52:00,65352.27,65384.32,65382.66,65357.17,1.28703226
2024-05-17 01:51:00,65352.27,65386.95,65352.27,65382.67,0.76945482
2024-05-17 01:50:00,65331.42,65400.0,65400.0,65358.94,2.53264768
2024-05-17 01:49:00,65384.68,65400.0,65399.99,65399.99,4.64856838
2024-05-17 01:48:00,65399.99,65409.27,65400.0,65399.99,3.7891845
2024-05-17 01:47:00,65366.54,65418.98,65393.22,65399.99,17.93774869
2024-05-17 01:46:00,65388.0,65398.85,65394.54,65394.54,1.4096179
2024-05-17 01:45:00,65387.71,65411.3,65393.87,65395.06,4.61640036
2024-05-17 01:44:00,65388.24,65408.84,65388.57,65393.88,7.93753705
2024-05-17 01:43:00,65387.65,65400.0,65399.96,65388.57,3.02870302
2024-05-17 01:42:00,65377.61,65399.97,65395.92,65399.97,4.06296614
2024-05-17 01:41:00,65395.91,65403.5,65400.0,65395.91,6.23040296
2024-05-17 01:40:00,65393.3,65416.93,65400.0,65400.0,23.09598202
2024-05-17 01:39:00,65390.87,65413.43,65395.25,65400.0,17.04898776
2024-05-17 01:38:00,65372.61,65395.25,65372.62,65395.25,1.54039973
2024-05-17 01:37:00,65337.59,65383.07,65337.6,65372.61,2.90482371
2024-05-17 01:36:00,65321.97,65344.74,65326.12,65340.88,0.47144001
2024-05-17 01:35:00,65287.85,65327.26,65292.14,65325.27,1.81364149
2024-05-17 01:34:00,65274.32,65298.72,65274.32,65292.14,1.56190758
2024-05-17 01:33:00,65258.19,65291.91,65291.91,65274.31,1.50090554
2024-05-17 01:32:00,65265.03,65291.91,65273.52,65291.91,3.14775102
2024-05-17 01:31:00,65256.3,65312.55,65282.34,65273.53,6.24142305
2024-05-17 01:30:00,65232.66,65285.0,65232.67,65282.34,1.96662691
2024-05-17 01:29:00,65194.84,65232.67,65196.09,65232.67,3.27276419
2024-05-17 01:28:00,65188.99,65201.31,65201.31,65196.09,1.31624726
2024-05-17 01:27:00,65127.28,65203.4,65127.29,65201.31,3.2499756
2024-05-17 01:26:00,65113.48,65142.62,65124.41,65127.29,5.70713485
2024-05-17 01:25:00,65113.46,65163.15,65163.15,65124.42,3.8121248
2024-05-17 01:24:00,65163.14,65183.59,65183.59,65163.15,10.57499756
2024-05-17 01:23:00,65183.6,65197.27,65197.27,65183.6,0.55102995
2024-05-17 01:22:00,65194.06,65214.0,65214.0,65197.27,1.80202804
2024-05-17 01:21:00,65180.99,65217.8,65180.99,65214.0,3.20770043
2024-05-17 01:20:00,65164.91,65219.84,65219.84,65178.17,5.3474545
2024-05-17 01:19:00,65216.18,65238.74,65238.74,65219.84,1.51359033
2024-05-17 01:18:00,65238.63,65265.4,65265.4,65238.73,2.10877262
2024-05-17 01:17:00,65252.18,65266.17,65266.17,65265.4,3.12332767
2024-05-17 01:16:00,65254.05,65293.16,65266.12,65266.17,7.90677436
2024-05-17 01:15:00,65263.14,65293.17,65284.01,65266.11,9.70977486
2024-05-17 01:14:00,65280.18,65298.65,65298.65,65284.01,1.93417189
2024-05-17 01:13:00,65279.26,65304.43,65295.02,65298.65,2.6724085
2024-05-17 01:12:00,65299.99,65365.59,65365.59,65299.99,4.04716668
2024-05-17 01:11:00,65355.74,65378.12,65378.12,65365.58,1.64263161
2024-05-17 01:10:00,65378.11,65465.32,65465.32,65378.11,0.71360233
2024-05-17 01:09:00,65455.78,65473.6,65467.52,65465.32,3.03711729
2024-05-17 01:08:00,65460.38,65492.85,65492.85,65466.14,7.10327734
2024-05-17 01:07:00,65469.86,65494.28,65469.86,65492.84,1.3481709
2024-05-17 01:06:00,65462.11,65494.29,65476.95,65469.86,2.10683196
2024-05-17 01:05:00,65374.18,65477.94,65374.18,65477.94,2.53280311
2024-05-17 01:04:00,65370.29,65384.46,65384.45,65374.18,0.64539386
2024-05-17 01:03:00,65372.51,65392.36,65386.75,65384.45,3.12452101
2024-05-17 01:02:00,65385.75,65444.82,65444.82,65386.75,4.52756852
2024-05-17 01:01:00,65429.75,65450.1,65429.75,65444.82,0.61236536
2024-05-17 01:00:00,65429.01,65507.14,65507.14,65436.09,12.76564154
2024-05-17 00:59:00,65397.34,65510.62,65397.34,65506.81,13.23134366
2024-05-17 00:58:00,65318.45,65394.0,65318.45,65394.0,4.31150015
2024-05-17 00:57:00,65301.65,65319.53,65308.19,65318.44,1.81389472
2024-05-17 00:56:00,65295.94,65310.03,65295.95,65308.19,1.25617234
2024-05-17 00:55:00,65295.94,65305.64,65305.64,65295.95,1.03257695
2024-05-17 00:54:00,65297.83,65310.04,65300.39,65308.7,0.56064257
2024-05-17 00:53:00,65300.39,65323.88,65323.88,65300.39,1.57551964
2024-05-17 00:52:00,65311.53,65332.89,65314.73,65323.88,0.56887397
2024-05-17 00:51:00,65303.28,65317.28,65303.29,65314.74,0.29268096
2024-05-17 00:50:00,65295.0,65311.49,65302.88,65303.29,1.19497215
2024-05-17 00:49:00,65297.35,65309.46,65302.83,65302.89,0.62089224
2024-05-17 00:48:00,65302.73,65318.81,65314.06,65302.82,0.84468664
2024-05-17 00:47:00,65300.24,65316.04,65316.04,65314.05,0.76068929
2024-05-17 00:46:00,65297.33,65350.34,65297.33,65316.04,1.67473562
2024-05-17 00:45:00,65291.6,65310.34,65310.34,65297.32,1.28556869
2024-05-17 00:44:00,65286.16,65310.33,65286.16,65310.33,1.46951777
2024-05-17 00:43:00,65275.62,65286.98,65279.63,65286.16,0.78965099
2024-05-17 00:42:00,65272.92,65292.94,65272.92,65279.63,1.88364525
2024-05-17 00:41:00,65262.62,65303.03,65300.08,65272.93,5.25771609
2024-05-17 00:40:00,65300.01,65301.83,65301.83,65300.07,0.30383162
2024-05-17 00:39:00,65300.07,65330.89,65330.72,65301.82,2.20825985
2024-05-17 00:38:00,65300.0,65334.01,65300.01,65330.72,1.31290144
2024-05-17 00:37:00,65300.0,65322.86,65322.86,65300.01,0.46081803
2024-05-17 00:36:00,65317.92,65355.01,65355.01,65322.86,1.36181599
2024-05-17 00:35:00,65351.22,65379.4,65355.07,65355.01,1.56561433
2024-05-17 00:34:00,65340.43,65355.09,65346.26,65355.08,2.03003883
2024-05-17 00:33:00,65346.01,65369.59,65369.59,65346.26,0.8401913
2024-05-17 00:32:00,65366.09,65411.46,65386.16,65369.6,3.55876979
2024-05-17 00:31:00,65372.82,65423.31,65417.77,65386.15,12.38099397
2024-05-17 00:30:00,65411.57,65427.54,65412.64,65411.74,1.04248402
2024-05-17 00:29:00,65408.64,65424.36,65417.22,65412.63,1.20799482
2024-05-17 00:28:00,65407.97,65417.83,65417.82,65414.95,1.58259661
2024-05-17 00:27:00,65417.82,65429.99,65421.58,65417.82,1.74846822
2024-05-17 00:26:00,65417.81,65442.32,65424.14,65421.65,1.57920888
2024-05-17 00:25:00,65400.61,65425.98,65403.79,65424.13,2.20878867
2024-05-17 00:24:00,65364.74,65403.79,65364.74,65403.79,3.5899988
2024-05-17 00:23:00,65354.38,65381.15,65366.98,65364.74,2.6497465
2024-05-17 00:22:00,65345.57,65400.17,65400.16,65366.99,2.79639098
2024-05-17 00:21:00,65400.16,65435.24,65435.23,65400.16,3.77121694
2024-05-17 00:20:00,65433.18,65445.34,65433.18,65435.24,3.17065469
2024-05-17 00:19:00,65432.64,65444.0,65435.76,65433.18,1.04819464
2024-05-17 00:18:00,65403.39,65439.01,65407.54,65436.66,6.30906735
2024-05-17 00:17:00,65361.64,65407.28,65361.64,65407.04,4.13360811
2024-05-17 00:16:00,65361.52,65390.72,65376.39,65361.64,2.88521548
2024-05-17 00:15:00,65330.55,65385.68,65338.04,65376.39,3.7313129
2024-05-17 00:14:00,65328.26,65373.16,65373.15,65338.04,3.02697801
2024-05-17 00:13:00,65344.0,65380.2,65359.38,65373.15,4.39900935
2024-05-17 00:12:00,65344.55,65362.99,65344.56,65359.39,2.11121087
2024-05-17 00:11:00,65330.01,65361.0,65330.01,65344.56,12.12526206
2024-05-17 00:10:00,65330.0,65355.67,65351.18,65330.01,1.5334504
2024-05-17 00:09:00,65334.61,65351.19,65334.62,65351.19,0.79167436
2024-05-17 00:08:00,65334.61,65362.04,65351.0,65334.62,5.11147263
2024-05-17 00:07:00,65347.79,65358.55,65349.0,65351.0,1.19503285
2024-05-17 00:06:00,65303.88,65349.0,65336.08,65349.0,1.1893685
2024-05-17 00:05:00,65285.69,65344.08,65306.79,65344.08,2.98292482
2024-05-17 00:04:00,65291.43,65313.69,65291.43,65304.7,1.52205009
2024-05-17 00:03:00,65281.67,65310.99,65292.99,65297.57,2.46057293
2024-05-17 00:02:00,65285.13,65304.25,65297.76,65292.99,1.59325496
2024-05-17 00:01:00,65258.23,65298.91,65282.62,65297.76,4.24704773
2024-05-17 10:00:00,66350.0,66365.9,66355.65,66350.0,0.88329759
2024-05-17 09:59:00,66348.32,66383.57,66383.57,66355.65,1.4521192
2024-05-17 09:58:00,66370.68,66407.42,66379.68,66382.63,1.15982353
2024-05-17 09:57:00,66320.79,66386.04,66321.45,66379.68,0.72629963
2024-05-17 09:56:00,66321.46,66376.91,66366.77,66325.19,1.53086705
2024-05-17 09:55:00,66314.46,66371.62,66314.46,66365.91,0.9794687
2024-05-17 09:54:00,66306.27,66335.08,66327.84,66306.28,10.85974879
2024-05-17 09:53:00,66327.83,66377.74,66335.46,66327.83,4.94823795
2024-05-17 09:52:00,66329.51,66343.11,66343.1,66335.46,1.10154482
2024-05-17 09:51:00,66330.76,66347.07,66330.76,66343.1,1.68573302
2024-05-17 09:50:00,66322.01,66347.08,66342.9,66330.77,6.42268475
2024-05-17 09:49:00,66298.64,66347.92,66298.64,66345.42,2.23064586
2024-05-17 09:48:00,66295.19,66323.89,66323.89,66300.8,1.62500998
2024-05-17 09:47:00,66323.75,66341.36,66330.26,66329.79,1.98200157
2024-05-17 09:46:00,66311.85,66331.35,66311.85,66330.27,0.63595597
2024-05-17 09:45:00,66270.33,66312.22,66271.31,66310.15,1.27320293
2024-05-17 09:44:00,66244.34,66271.32,66246.83,66271.32,1.48870946
2024-05-17 09:43:00,66246.76,66261.23,66254.62,66246.76,1.61517984
2024-05-17 09:42:00,66252.68,66275.99,66272.73,66254.62,0.51021195
2024-05-17 09:41:00,66272.73,66292.29,66279.13,66272.73,2.16902889
2024-05-17 09:40:00,66270.71,66279.13,66271.28,66279.12,1.20519795
2024-05-17 09:39:00,66265.56,66295.69,66289.49,66269.72,1.18042369
2024-05-17 09:38:00,66287.24,66307.21,66307.21,66289.49,0.51592129
2024-05-17 09:37:00,66298.2,66325.1,66325.1,66307.22,0.76906256
2024-05-17 09:36:00,66309.72,66332.42,66309.73,66325.1,0.7805255
2024-05-17 09:35:00,66292.06,66310.7,66301.85,66309.73,0.41805538
2024-05-17 09:34:00,66301.61,66345.58,66339.28,66301.85,1.1115661
2024-05-17 09:33:00,66279.29,66345.72,66330.34,66340.14,3.39628495
2024-05-17 09:32:00,66294.37,66345.47,66295.99,66330.34,6.83992665
2024-05-17 09:31:00,66207.18,66297.37,66211.24,66294.38,5.81562292
2024-05-17 09:30:00,66207.18,66224.95,66223.2,66211.25,0.7298858
2024-05-17 09:29:00,66202.51,66224.84,66203.22,66223.2,1.55319798
2024-05-17 09:28:00,66173.68,66203.22,66191.35,66203.22,0.85488732
2024-05-17 09:27:00,66185.34,66268.36,66268.36,66191.35,2.92217286
2024-05-17 09:26:00,66200.05,66268.37,66209.02,66265.52,2.59032022
2024-05-17 09:25:00,66170.47,66212.36,66170.48,66209.03,1.56349634
2024-05-17 09:24:00,66160.65,66176.84,66171.63,66170.47,1.0094286
2024-05-17 09:23:00,66146.33,66171.63,66150.83,66171.63,1.80892367
2024-05-17 09:22:00,66148.36,66171.58,66161.14,66150.84,2.70604135
2024-05-17 09:21:00,66154.39,66215.63,66195.68,66154.4,4.95150644
2024-05-17 09:20:00,66195.67,66231.33,66231.33,66195.67,1.45382561
2024-05-17 09:19:00,66231.32,66268.17,66264.48,66231.32,4.71731682
2024-05-17 09:18:00,66251.33,66277.71,66275.31,66259.95,2.65836534
2024-05-17 09:17:00,66270.19,66292.45,66282.49,66274.47,1.08790534
2024-05-17 09:16:00,66255.57,66306.71,66299.99,66280.46,1.65886511
2024-05-17 09:15:00,66255.57,66300.0,66260.8,66300.0,3.22559934
2024-05-17 09:14:00,66250.91,66270.8,66265.17,66253.93,2.54242351
2024-05-17 09:13:00,66241.49,66269.78,66241.5,66265.18,1.5215668
2024-05-17 09:12:00,66227.95,66242.91,66231.68,66241.49,1.13809864
2024-05-17 09:11:00,66196.65,66231.68,66196.65,66231.68,2.55705046
2024-05-17 09:10:00,66187.95,66198.58,66187.96,66196.64,3.65164035
2024-05-17 09:09:00,66158.86,66187.97,66158.86,66187.95,0.49133951
2024-05-17 09:08:00,66093.24,66160.32,66093.24,66158.86,2.13612886
2024-05-17 09:07:00,66077.71,66107.93,66107.93,66093.24,1.57981756
2024-05-17 09:06:00,66085.39,66107.93,66090.29,66107.92,1.84841231
2024-05-17 09:05:00,66085.58,66160.61,66160.61,66089.99,1.1731499
2024-05-17 09:04:00,66126.78,66170.83,66126.79,66160.69,1.14336814
2024-05-17 09:03:00,66098.2,66129.68,66107.49,66126.79,0.43799638
2024-05-17 09:02:00,66107.49,66122.3,66119.58,66107.49,0.79738879
2024-05-17 09:01:00,66103.94,66152.09,66152.09,66119.58,1.71357618
2024-05-17 09:00:00,66144.16,66167.85,66152.18,66155.06,2.61833003
2024-05-17 08:59:00,66087.99,66168.04,66090.38,66152.18,1.12372714
2024-05-17 08:58:00,66079.94,66111.69,66100.0,66090.38,1.41118605
2024-05-17 08:57:00,66100.0,66127.0,66123.45,66102.31,0.66438946
2024-05-17 08:56:00,66120.3,66145.5,66145.5,66123.45,1.13264437
2024-05-17 08:55:00,66144.39,66169.96,66169.95,66146.25,1.2581701
2024-05-17 08:54:00,66161.44,66174.52,66167.83,66169.95,0.84276739
2024-05-17 08:53:00,66167.33,66179.89,66179.88,66167.33,1.09449824
2024-05-17 08:52:00,66179.89,66195.19,66189.73,66179.89,1.09849887
2024-05-17 08:51:00,66182.86,66198.05,66198.05,66189.73,0.43681179
2024-05-17 08:50:00,66184.3,66202.25,66184.3,66198.04,0.91574721
2024-05-17 08:49:00,66167.81,66205.55,66188.23,66175.78,1.13986424
2024-05-17 08:48:00,66167.37,66188.23,66167.37,66188.23,1.27309318
2024-05-17 08:47:00,66149.11,66170.31,66164.63,66170.3,0.59273401
2024-05-17 08:46:00,66141.52,66164.63,66150.56,66164.63,0.7485068
2024-05-17 08:45:00,66115.04,66160.17,66115.04,66150.56,2.16831394
2024-05-17 08:44:00,66113.01,66125.71,66117.2,66115.05,0.64592609
2024-05-17 08:43:00,66117.2,66158.44,66158.44,66117.21,2.26452726
2024-05-17 08:42:00,66146.6,66169.48,66146.6,66158.45,2.17574899
2024-05-17 08:41:00,66146.61,66170.3,66165.0,66146.61,2.27806483
2024-05-17 08:40:00,66130.61,66176.0,66130.62,66168.89,5.08005873
2024-05-17 08:39:00,66091.31,66130.61,66100.0,66130.61,35.76851978
2024-05-17 08:38:00,66072.89,66106.07,66099.98,66100.0,15.30601828
2024-05-17 08:37:00,66075.5,66110.07,66092.13,66100.0,6.17973547
2024-05-17 08:36:00,66090.35,66104.82,66094.47,66092.13,2.47442123
2024-05-17 08:35:00,66090.42,66133.68,66125.26,66094.48,14.62954558
2024-05-17 08:34:00,66116.58,66145.71,66140.4,66123.53,0.88866112
2024-05-17 08:33:00,66140.39,66177.21,66177.21,66140.39,6.69704505
2024-05-17 08:32:00,66157.21,66177.21,66164.59,66177.21,1.43453944
2024-05-17 08:31:00,66133.7,66173.59,66137.31,66163.53,2.0380269
